open_time,open,high,low,close,volume,close_time,quote_volume,trade_count,taker_buy_volume,taker_buy_quote_volume,buy_volume,sell_volume,delta,min_delta,max_delta,bid_trades,ask_trades,imbalance_ratio,session_delta,session_volume,cvd,volume_per_second,typical_price,vwap,poc_price,stacked_imbalance_up,stacked_imbalance_dn
2026-04-11 07:10:00+00:00,2234.38,2234.38,2232.63,2234.23,490.0595,2026-04-11 07:14:59.999000+00:00,1094482.74396,2781,149.998,335038.331587,149.998,340.0615,-190.06350000000003,-190.06350000000003,-190.06350000000003,0,2781,0.30608120034341524,-3938.9463,39539.9827,-17669.196399999983,1.6335316666666666,2233.7466666666664,2238.7705828085755,2231.25,False,False
2026-04-11 07:15:00+00:00,2234.23,2234.68,2233.72,2233.88,177.5039,2026-04-11 07:19:59.999000+00:00,396588.754713,1719,90.1228,201344.778558,90.1228,87.38109999999999,2.7417000000000087,2.7417000000000087,2.7417000000000087,0,1719,0.5077229289018004,-3936.2046,39717.4866,-17666.454699999984,0.5916796666666666,2234.0933333333332,2238.749679420819,2231.25,False,False
2026-04-11 07:20:00+00:00,2233.88,2236.14,2233.88,2236.14,230.1021,2026-04-11 07:24:59.999000+00:00,514281.36307,2602,130.9224,292583.703119,130.9224,99.1797,31.742700000000013,31.742700000000013,31.742700000000013,0,2602,0.5689752505493476,-3904.4619000000002,39947.5887,-17634.711999999985,0.767007,2235.3866666666668,2238.730308131531,2231.25,False,False
2026-04-11 07:25:00+00:00,2236.14,2236.51,2235.29,2235.31,254.3281,2026-04-11 07:29:59.999000+00:00,568646.321945,2453,156.4774,349851.731665,156.4774,97.85070000000002,58.62669999999997,58.62669999999997,58.62669999999997,0,2453,0.6152580072724356,-3845.8352,40201.9168,-17576.085299999984,0.8477603333333333,2235.7033333333334,2238.711158677713,2231.25,False,False
2026-04-11 07:30:00+00:00,2235.31,2235.31,2234.77,2235.1,193.2098,2026-04-11 07:34:59.999000+00:00,431821.851343,1897,82.8385,185134.733622,82.8385,110.3713,-27.53280000000001,-27.53280000000001,-27.53280000000001,0,1897,0.4287489557960893,-3873.368,40395.126599999996,-17603.618099999985,0.6440326666666667,2235.06,2238.6936951939397,2231.25,False,False
2026-04-11 07:35:00+00:00,2235.1,2235.1,2233.56,2234.74,356.8302,2026-04-11 07:39:59.999000+00:00,797302.276023,3049,160.0383,357568.731913,160.0383,196.7919,-36.753600000000006,-36.753600000000006,-36.753600000000006,0,3049,0.44849987472907704,-3910.1216,40751.9568,-17640.371699999985,1.1894339999999999,2234.4666666666667,2238.6566827029274,2231.25,False,False
2026-04-11 07:40:00+00:00,2234.73,2234.73,2232.21,2232.26,240.6067,2026-04-11 07:44:59.999000+00:00,537318.392551,2907,70.9024,158305.581284,70.9024,169.7043,-98.80189999999999,-98.80189999999999,-98.80189999999999,0,2907,0.2946817357941625,-4008.9235,40992.5635,-17739.173599999984,0.8020223333333333,2233.066666666667,2238.6238719880907,2231.25,False,False
2026-04-11 07:45:00+00:00,2232.27,2232.27,2231.0,2231.31,270.3608,2026-04-11 07:49:59.999000+00:00,603384.308661,1573,59.4765,132739.732194,59.4765,210.8843,-151.4078,-151.4078,-151.4078,0,1573,0.21998936236236916,-4160.3313,41262.9243,-17890.581399999985,0.9012026666666666,2231.5266666666666,2238.5773700461896,2231.25,False,False
2026-04-11 07:50:00+00:00,2231.32,2231.58,2230.58,2231.53,357.6381,2026-04-11 07:54:59.999000+00:00,797928.747023,1808,117.2357,261577.435448,117.2357,240.4024,-123.1667,-123.1667,-123.1667,0,1808,0.3278053988086621,-4283.4980000000005,41620.5624,-18013.748099999986,1.192127,2231.23,2238.5142354004324,2231.25,False,False
2026-04-11 07:55:00+00:00,2231.55,2232.6,2231.55,2232.6,211.8836,2026-04-11 07:59:59.999000+00:00,472968.595981,1864,90.1097,201136.982086,90.1097,121.7739,-31.664199999999994,-31.664199999999994,-31.664199999999994,0,1864,0.42527925709953357,-4315.1622,41832.445999999996,-18045.412299999985,0.7062786666666667,2232.25,2238.482506709553,2231.25,False,False
2026-04-11 08:00:00+00:00,2232.6,2233.16,2232.33,2232.96,204.3479,2026-04-11 08:04:59.999000+00:00,456232.645774,1678,90.1778,201324.070741,90.1778,114.1701,-23.9923,-23.9923,-23.9923,0,1678,0.44129545740161125,-4339.1545,42036.7939,-18069.404599999987,0.6811596666666667,2232.8166666666666,2238.454964111579,2231.25,False,False
2026-04-11 08:05:00+00:00,2232.96,2233.51,2232.71,2233.51,174.0352,2026-04-11 08:09:59.999000+00:00,388654.431005,1483,101.852,227449.383538,101.852,72.1832,29.668800000000005,29.668800000000005,29.668800000000005,0,1483,0.5852379288753928,-4309.4857,42210.8291,-18039.735799999988,0.5801173333333334,2233.2433333333333,2238.433476563853,2231.25,False,False
2026-04-11 08:10:00+00:00,2233.5,2235.26,2233.5,2234.23,354.1654,2026-04-11 08:14:59.999000+00:00,791469.960178,2098,266.4144,595384.813785,266.4144,87.75099999999998,178.66340000000002,178.66340000000002,178.66340000000002,0,2098,0.7522315844496605,-4130.8223,42564.9945,-17861.072399999986,1.1805513333333333,2234.33,2238.399333262869,2231.25,False,False
2026-04-11 08:15:00+00:00,2234.22,2234.23,2233.88,2233.88,546.566,2026-04-11 08:19:59.999000+00:00,1221043.527747,1251,129.3672,289010.948496,129.3672,417.1988,-287.8316,-287.8316,-287.8316,0,1251,0.23669090283655278,-4418.6539,43111.5605,-18148.903999999988,1.8218866666666669,2233.996666666667,2238.343516497182,2231.25,False,False
2026-04-11 08:20:00+00:00,2233.89,2235.43,2233.88,2233.97,808.226,2026-04-11 08:24:59.999000+00:00,1805844.404377,3190,198.9365,444467.01599,198.9365,609.2895,-410.35299999999995,-410.35299999999995,-410.35299999999995,0,3190,0.2461396936002478,-4829.0069,43919.7865,-18559.256999999987,2.6940866666666667,2234.4266666666663,2238.271437370132,2231.25,False,False
2026-04-11 08:25:00+00:00,2233.96,2234.59,2233.96,2234.0,178.4778,2026-04-11 08:29:59.999000+00:00,398753.672443,1863,100.4187,224353.101565,100.4187,78.0591,22.3596,22.3596,22.3596,0,1863,0.5626397232565471,-4806.6473,44098.2643,-18536.897399999987,0.594926,2234.1833333333334,2238.254891689112,2231.25,False,False
2026-04-11 08:30:00+00:00,2234.01,2235.22,2234.0,2234.21,136.2208,2026-04-11 08:34:59.999000+00:00,304391.494851,2347,93.0748,207971.339401,93.0748,43.146,49.928799999999995,49.928799999999995,49.928799999999995,0,2347,0.6832642298335991,-4756.7185,44234.4851,-18486.968599999986,0.4540693333333333,2234.4766666666665,2238.243256585098,2231.25,False,False
2026-04-11 08:35:00+00:00,2234.21,2234.21,2233.0,2233.75,153.3744,2026-04-11 08:39:59.999000+00:00,342554.882931,2390,94.8058,211744.029448,94.8058,58.5686,36.2372,36.2372,36.2372,0,2390,0.6181331434671097,-4720.4813,44387.8595,-18450.731399999986,0.511248,2233.653333333333,2238.2273969168755,2231.25,False,False
2026-04-11 08:40:00+00:00,2233.75,2234.1,2232.14,2234.1,916.6892,2026-04-11 08:44:59.999000+00:00,2046936.306245,4103,436.1564,973834.623002,436.1564,480.5328,-44.37639999999999,-44.37639999999999,-44.37639999999999,0,4103,0.4757952859044529,-4764.8577,45304.5487,-18495.107799999987,3.0556306666666666,2233.4466666666667,2238.1306639416175,2231.25,False,False
2026-04-11 08:45:00+00:00,2234.09,2235.27,2234.09,2234.76,360.7106,2026-04-11 08:49:59.999000+00:00,806005.834864,2364,236.5947,528674.499157,236.5947,124.11590000000001,112.47879999999998,112.47879999999998,112.47879999999998,0,2364,0.6559128010081879,-4652.3789,45665.2593,-18382.628999999986,1.2023686666666666,2234.706666666667,2238.1036177333976,2231.25,False,False
2026-04-11 08:50:00+00:00,2234.77,2234.77,2232.44,2233.56,770.4792,2026-04-11 08:54:59.999000+00:00,1720942.12734,3710,233.448,521354.627201,233.448,537.0312,-303.58320000000003,-303.58320000000003,-303.58320000000003,0,3710,0.30299065828084265,-4955.9621,46435.7385,-18686.212199999987,2.568264,2233.59,2238.028726094055,2231.25,False,False
2026-04-11 08:55:00+00:00,2233.56,2233.62,2232.9,2232.9,55.4704,2026-04-11 08:59:59.999000+00:00,123894.180888,955,30.3591,67808.568236,30.3591,25.111299999999996,5.247800000000005,5.247800000000005,5.247800000000005,0,955,0.5473027055772575,-4950.7143,46491.2089,-18680.964399999986,0.18490133333333333,2233.14,2238.0228931721254,2231.25,False,False
2026-04-11 09:00:00+00:00,2232.89,2233.62,2232.24,2233.6,292.0363,2026-04-11 09:04:59.999000+00:00,652161.833215,2274,209.0456,466821.934257,209.0456,82.99069999999998,126.05490000000003,126.05490000000003,126.05490000000003,0,2274,0.715820601751509,-4824.6594,46783.2452,-18554.909499999987,0.9734543333333333,2233.153333333333,2237.9924957887915,2231.25,False,False
2026-04-11 09:05:00+00:00,2233.61,2233.74,2232.65,2233.2,1163.2694,2026-04-11 09:09:59.999000+00:00,2598064.128902,3294,244.4233,545797.592725,244.4233,918.8460999999999,-674.4227999999998,-674.4227999999998,-674.4227999999998,0,3294,0.21011753597214017,-5499.0822,47946.5146,-19229.332299999987,3.8775646666666663,2233.1966666666663,2237.8761402765726,2231.25,False,False
2026-04-11 09:10:00+00:00,2233.19,2235.21,2233.19,2235.2,183.4349,2026-04-11 09:14:59.999000+00:00,409781.698753,2210,162.055,362022.297425,162.055,21.379899999999992,140.67510000000001,140.67510000000001,140.67510000000001,0,2210,0.8834469340300922,-5358.407099999999,48129.9495,-19088.657199999987,0.6114496666666667,2234.5333333333333,2237.86340002931,2231.25,False,False
2026-04-11 09:15:00+00:00,2235.21,2248.32,2235.21,2244.84,4097.9301,2026-04-11 09:19:59.999000+00:00,9189849.076285,22102,2715.2936,6087569.266522,2715.2936,1382.6364999999996,1332.6571000000004,1332.6571000000004,1332.6571000000004,0,22102,0.6626012483715468,-4025.7499999999995,52227.8796,-17756.000099999987,13.659766999999999,2242.7900000000004,2238.2499533886494,2244.84,False,False
2026-04-11 09:20:00+00:00,2244.85,2249.31,2244.19,2245.98,1291.1246,2026-04-11 09:24:59.999000+00:00,2901370.715287,11103,725.0259,1629114.774712,725.0259,566.0987000000001,158.92719999999986,158.92719999999986,158.92719999999986,0,11103,0.5615460351382341,-3866.8228,53519.004199999996,-17597.07289999999,4.303748666666667,2246.4933333333333,2238.4488216372806,2244.84,False,False
2026-04-11 09:25:00+00:00,2245.98,2246.84,2245.47,2245.76,918.9452,2026-04-11 09:29:59.999000+00:00,2064159.785828,3239,481.3081,1081048.707238,481.3081,437.6371,43.67100000000005,43.67100000000005,43.67100000000005,0,3239,0.5237614821857455,-3823.1517999999996,54437.9494,-17553.40189999999,3.0631506666666666,2246.023333333333,2238.5766839326493,2244.84,False,False
2026-04-11 09:30:00+00:00,2245.76,2245.77,2240.81,2241.33,462.0409,2026-04-11 09:34:59.999000+00:00,1036534.044356,4389,111.2548,249600.332075,111.2548,350.78610000000003,-239.53130000000004,-239.53130000000004,-239.53130000000004,0,4389,0.24078993872568252,-4062.6830999999997,54899.9903,-17792.93319999999,1.5401363333333333,2242.6366666666668,2238.6108529382564,2244.84,False,False
2026-04-11 09:35:00+00:00,2241.33,2244.84,2240.72,2244.2,437.1868,2026-04-11 09:39:59.999000+00:00,980649.317094,5736,292.1441,655197.006213,292.1441,145.04270000000002,147.10139999999996,147.10139999999996,147.10139999999996,0,5736,0.6682363236935144,-3915.5816999999997,55337.1771,-17645.83179999999,1.4572893333333334,2243.253333333333,2238.647530471415,2244.84,False,False
2026-04-11 09:40:00+00:00,2244.19,2245.23,2242.36,2242.62,488.4207,2026-04-11 09:44:59.999000+00:00,1095958.4357,2736,293.362,658267.417499,293.362,195.0587,98.30330000000004,98.30330000000004,98.30330000000004,0,2736,0.60063383881846,-3817.2783999999997,55825.597799999996,-17547.52849999999,1.628069,2243.403333333333,2238.6891392074504,2244.84,False,False
2026-04-11 09:45:00+00:00,2242.63,2244.37,2242.61,2242.77,453.9528,2026-04-11 09:49:59.999000+00:00,1018215.218827,2135,324.2479,727218.048137,324.2479,129.7049,194.543,194.543,194.543,0,2135,0.71427668250815,-3622.7353999999996,56279.550599999995,-17352.985499999988,1.513176,2243.25,2238.7259272682136,2244.84,False,False
2026-04-11 09:50:00+00:00,2242.76,2243.5,2242.32,2242.51,227.184,2026-04-11 09:54:59.999000+00:00,509509.949325,2154,87.1095,195357.57877,87.1095,140.0745,-52.965,-52.965,-52.965,0,2154,0.3834314916526541,-3675.7003999999997,56506.734599999996,-17405.950499999988,0.75728,2242.7766666666666,2238.7422131708763,2244.84,False,False
2026-04-11 09:55:00+00:00,2242.51,2243.84,2242.5,2243.83,230.1717,2026-04-11 09:59:59.999000+00:00,516331.260919,2807,75.1284,168516.605847,75.1284,155.0433,-79.91489999999999,-79.91489999999999,-79.91489999999999,0,2807,0.3264015515359777,-3755.6152999999995,56736.906299999995,-17485.865399999988,0.767239,2243.39,2238.761068428688,2244.84,False,False
2026-04-11 10:00:00+00:00,2243.84,2245.12,2242.5,2242.82,472.7492,2026-04-11 10:04:59.999000+00:00,1060939.443989,4289,253.2579,568400.675687,253.2579,219.49129999999997,33.76660000000004,33.76660000000004,33.76660000000004,0,4289,0.5357130165412534,-3721.8486999999996,57209.6555,-17452.09879999999,1.5758306666666666,2243.48,2238.800063089741,2244.84,False,False
2026-04-11 10:05:00+00:00,2242.81,2243.32,2242.28,2243.25,257.0862,2026-04-11 10:09:59.999000+00:00,576618.331413,2336,73.7862,165487.565177,73.7862,183.3,-109.51380000000002,-109.51380000000002,-109.51380000000002,0,2336,0.2870095711077179,-3831.3624999999997,57466.7417,-17561.61259999999,0.8569540000000001,2242.9500000000003,2238.8186284630146,2244.84,False,False
2026-04-11 10:10:00+00:00,2243.25,2243.25,2238.38,2239.97,677.0686,2026-04-11 10:14:59.999000+00:00,1516706.999983,7096,296.3358,663671.604049,296.3358,380.73279999999994,-84.39699999999993,-84.39699999999993,-84.39699999999993,0,7096,0.43767470533940334,-3915.7594999999997,58143.8103,-17646.00959999999,2.256895333333333,2240.5333333333333,2238.8385957272853,2244.84,False,False
2026-04-11 10:15:00+00:00,2239.97,2240.79,2237.7,2240.37,630.3156,2026-04-11 10:19:59.999000+00:00,1411390.864907,5944,242.1218,542110.932843,242.1218,388.1938,-146.072,-146.072,-146.072,0,5944,0.38412788767978434,-4061.8315,58774.1259,-17792.08159999999,2.101052,2239.62,2238.8469757975195,2244.84,False,False
2026-04-11 10:20:00+00:00,2240.37,2241.48,2240.37,2241.47,154.643,2026-04-11 10:24:59.999000+00:00,346569.073297,1404,86.7126,194329.66426,86.7126,67.9304,18.78219999999999,18.78219999999999,18.78219999999999,0,1404,0.5607276113334536,-4043.0492999999997,58928.768899999995,-17773.29939999999,0.5154766666666667,2241.1066666666666,2238.8529057597707,2244.84,False,False
2026-04-11 10:25:00+00:00,2241.48,2242.14,2241.47,2241.49,125.0625,2026-04-11 10:29:59.999000+00:00,280358.578293,1232,63.4371,142205.157954,63.4371,61.6254,1.8117000000000019,1.8117000000000019,1.8117000000000019,0,1232,0.5072431784067387,-4041.2375999999995,59053.831399999995,-17771.48769999999,0.416875,2241.7,2238.858935253793,2244.84,False,False
2026-04-11 10:30:00+00:00,2241.49,2242.13,2241.21,2241.43,233.2498,2026-04-11 10:34:59.999000+00:00,522842.506642,2295,116.5951,261337.638291,116.5951,116.65469999999999,-0.059599999999988995,-0.059599999999988995,-0.059599999999988995,0,2295,0.49987223997405417,-4041.2971999999995,59287.0812,-17771.54729999999,0.7774993333333333,2241.59,2238.869679926881,2244.84,False,False
2026-04-11 10:35:00+00:00,2241.43,2241.88,2239.61,2240.71,373.9749,2026-04-11 10:39:59.999000+00:00,837981.130783,3204,222.0047,497421.027351,222.0047,151.97019999999998,70.03450000000004,70.03450000000004,70.03450000000004,0,3204,0.5936352947735434,-3971.2626999999998,59661.0561,-17701.51279999999,1.246583,2240.733333333333,2238.8813619124485,2244.84,False,False
2026-04-11 10:40:00+00:00,2240.7,2240.71,2238.61,2238.91,219.4403,2026-04-11 10:44:59.999000+00:00,491511.231758,2242,90.3032,202252.403662,90.3032,129.1371,-38.8339,-38.8339,-38.8339,0,2242,0.4115160250855859,-4010.0965999999994,59880.496399999996,-17740.34669999999,0.7314676666666667,2239.41,2238.883299179297,2244.84,False,False
2026-04-11 10:45:00+00:00,2238.92,2239.2,2238.23,2239.19,174.9435,2026-04-11 10:49:59.999000+00:00,391642.855663,2358,85.1933,190720.806101,85.1933,89.7502,-4.556900000000013,-4.556900000000013,-4.556900000000013,0,2358,0.48697608084617616,-4014.6534999999994,60055.4399,-17744.90359999999,0.583145,2238.8733333333334,2238.8832701484553,2244.84,False,False
2026-04-11 10:50:00+00:00,2239.2,2240.68,2239.19,2240.67,148.1585,2026-04-11 10:54:59.999000+00:00,331842.765363,2231,84.3957,189032.795145,84.3957,63.7628,20.632900000000006,20.632900000000006,20.632900000000006,0,2231,0.5696311720180103,-3994.0205999999994,60203.598399999995,-17724.27069999999,0.4938616666666667,2240.18,2238.8864613455735,2244.84,False,False
2026-04-11 10:55:00+00:00,2240.67,2240.76,2240.03,2240.46,180.4607,2026-04-11 10:59:59.999000+00:00,404306.855485,2384,68.6545,153805.148995,68.6545,111.8062,-43.151700000000005,-43.151700000000005,-43.151700000000005,0,2384,0.380440173398527,-4037.1722999999997,60384.0591,-17767.42239999999,0.6015356666666667,2240.416666666667,2238.8910344386627,2244.84,False,False
2026-04-11 11:00:00+00:00,2240.42,2240.7,2239.59,2240.7,588.9429,2026-04-11 11:04:59.999000+00:00,1319211.474355,1659,120.8216,270617.225085,120.8216,468.1213,-347.29970000000003,-347.29970000000003,-347.29970000000003,0,1659,0.20514993898354977,-4384.472,60973.002,-18114.722099999988,1.963143,2240.33,2238.9049335173186,2244.84,False,False
2026-04-11 11:05:00+00:00,2240.71,2242.31,2240.71,2241.82,377.6939,2026-04-11 11:09:59.999000+00:00,846582.579517,2417,137.5495,308317.061944,137.5495,240.1444,-102.5949,-102.5949,-102.5949,0,2417,0.36418247686720867,-4487.0669,61350.6959,-18217.31699999999,1.2589796666666666,2241.6133333333332,2238.9216072660715,2244.84,False,False
2026-04-11 11:10:00+00:00,2241.82,2241.82,2240.22,2240.63,119.3746,2026-04-11 11:14:59.999000+00:00,267475.119271,1695,31.5249,70629.243491,31.5249,87.8497,-56.324799999999996,-56.324799999999996,-56.324799999999996,0,1695,0.2640838168231426,-4543.391699999999,61470.0705,-18273.641799999987,0.39791533333333334,2240.89,2238.9254298758938,2244.84,False,False
2026-04-11 11:15:00+00:00,2240.64,2241.0,2238.67,2239.16,337.7187,2026-04-11 11:19:59.999000+00:00,756479.783404,4751,189.8575,425257.74923,189.8575,147.86120000000003,41.99629999999996,41.99629999999996,41.99629999999996,0,4751,0.5621764503992163,-4501.395399999999,61807.7892,-18231.645499999988,1.125729,2239.61,2238.929170377461,2244.84,False,False
2026-04-11 11:20:00+00:00,2239.15,2241.27,2239.08,2241.26,160.588,2026-04-11 11:24:59.999000+00:00,359713.500315,2112,148.878,333486.384541,148.878,11.710000000000008,137.16799999999998,137.16799999999998,137.16799999999998,0,2112,0.9270804792330244,-4364.2274,61968.377199999995,-18094.477499999986,0.5352933333333333,2240.536666666667,2238.9333361249883,2244.84,False,False
2026-04-11 11:25:00+00:00,2241.27,2241.27,2239.23,2239.23,460.4045,2026-04-11 11:29:59.999000+00:00,1031493.749297,3078,189.494,424609.442951,189.494,270.91049999999996,-81.41649999999996,-81.41649999999996,-81.41649999999996,0,3078,0.4115815549144034,-4445.6439,62428.7817,-18175.893999999986,1.5346816666666667,2239.91,2238.940538899587,2244.84,False,False
2026-04-11 11:30:00+00:00,2239.23,2240.08,2239.0,2239.57,142.94,2026-04-11 11:34:59.999000+00:00,320104.483348,2169,69.6406,155970.487673,69.6406,73.29939999999999,-3.658799999999985,-3.658799999999985,-3.658799999999985,0,2169,0.48720162305521764,-4449.302699999999,62571.7217,-18179.552799999987,0.47646666666666665,2239.5499999999997,2238.941931163813,2244.84,False,False
2026-04-11 11:35:00+00:00,2239.57,2240.85,2239.57,2240.85,109.4819,2026-04-11 11:39:59.999000+00:00,245262.677964,1797,60.1488,134742.661293,60.1488,49.333099999999995,10.815700000000007,10.815700000000007,10.815700000000007,0,1797,0.5493949228087073,-4438.487,62681.2036,-18168.737099999988,0.36493966666666666,2240.4233333333336,2238.9445186496123,2244.84,False,False
2026-04-11 11:40:00+00:00,2240.84,2243.38,2240.46,2242.82,184.886,2026-04-11 11:44:59.999000+00:00,414478.980318,3070,125.0775,280412.793268,125.0775,59.808499999999995,65.269,65.269,65.269,0,3070,0.6765114719303976,-4373.218,62866.0896,-18103.468099999987,0.6162866666666666,2242.22,2238.954151675124,2244.84,False,False
2026-04-11 11:45:00+00:00,2242.82,2245.22,2242.13,2243.86,878.8911,2026-04-11 11:49:59.999000+00:00,1971775.359921,4452,482.5572,1082553.854972,482.5572,396.3339,86.2233,86.2233,86.2233,0,4452,0.5490523228639486,-4286.994699999999,63744.9807,-18017.244799999986,2.929637,2243.736666666667,2239.0200911391494,2244.84,False,False
2026-04-11 11:50:00+00:00,2243.86,2247.0,2243.86,2246.9,560.5529,2026-04-11 11:54:59.999000+00:00,1258801.089787,4586,395.0698,887198.64965,395.0698,165.48310000000004,229.58669999999995,229.58669999999995,229.58669999999995,0,4586,0.7047859354563952,-4057.4079999999994,64305.533599999995,-17787.658099999986,1.8685096666666667,2245.92,2239.080237812463,2244.84,False,False
2026-04-11 11:55:00+00:00,2246.9,2246.9,2245.48,2246.11,188.74,2026-04-11 11:59:59.999000+00:00,423934.715423,2025,38.3281,86086.657058,38.3281,150.4119,-112.0838,-112.0838,-112.0838,0,2025,0.203073540318941,-4169.4918,64494.2736,-17899.741899999986,0.6291333333333333,2246.1633333333334,2239.1009662178544,2244.84,False,False
2026-04-11 12:00:00+00:00,2246.12,2246.26,2244.55,2244.64,243.1435,2026-04-11 12:04:59.999000+00:00,545915.518395,2728,102.0763,229200.953013,102.0763,141.06719999999999,-38.99089999999998,-38.99089999999998,-38.99089999999998,0,2728,0.41981916028839017,-4208.4827,64737.4171,-17938.732799999987,0.8104783333333333,2245.15,2239.1236854320478,2244.84,False,False
2026-04-11 12:05:00+00:00,2244.65,2245.98,2244.65,2244.81,199.3796,2026-04-11 12:09:59.999000+00:00,447669.121538,2895,80.2247,180139.565006,80.2247,119.15490000000001,-38.93020000000001,-38.93020000000001,-38.93020000000001,0,2895,0.4023716568776225,-4247.412899999999,64936.7967,-17977.662999999986,0.6645986666666667,2245.146666666667,2239.1421781765375,2244.84,False,False
2026-04-11 12:10:00+00:00,2244.82,2245.0,2243.58,2244.77,248.7236,2026-04-11 12:14:59.999000+00:00,558210.419122,2633,99.2929,222834.495047,99.2929,149.4307,-50.1378,-50.1378,-50.1378,0,2633,0.39920980558178154,-4297.5507,65185.5203,-18027.800799999986,0.8290786666666666,2244.4500000000003,2239.162430842253,2244.84,False,False
2026-04-11 12:15:00+00:00,2244.76,2245.0,2243.89,2243.89,168.0501,2026-04-11 12:19:59.999000+00:00,377205.660715,1649,88.5608,198791.19667,88.5608,79.48929999999999,9.071500000000015,9.071500000000015,9.071500000000015,0,1649,0.5269904629599924,-4288.4792,65353.5704,-18018.729299999985,0.560167,2244.2599999999998,2239.1755387260523,2244.84,False,False
2026-04-11 12:20:00+00:00,2243.9,2244.18,2241.43,2241.5,398.3119,2026-04-11 12:24:59.999000+00:00,893373.763387,4307,72.4861,162587.915969,72.4861,325.82579999999996,-253.33969999999997,-253.33969999999997,-253.33969999999997,0,4307,0.18198326487312586,-4541.818899999999,65751.8823,-18272.068999999985,1.3277063333333332,2242.37,2239.1948901407195,2244.84,False,False
2026-04-11 12:25:00+00:00,2241.49,2242.9,2241.16,2242.71,143.0347,2026-04-11 12:29:59.999000+00:00,320722.699598,1760,49.2763,110487.589397,49.2763,93.7584,-44.482099999999996,-44.482099999999996,-44.482099999999996,0,1760,0.3445059135975781,-4586.3009999999995,65894.917,-18316.551099999986,0.4767823333333333,2242.2566666666667,2239.201536181215,2244.84,False,False
2026-04-11 12:30:00+00:00,2242.71,2245.5,2242.27,2245.5,208.9895,2026-04-11 12:34:59.999000+00:00,468969.464052,1821,168.9994,379272.822811,168.9994,39.990099999999984,129.00930000000002,129.00930000000002,129.00930000000002,0,1821,0.808650195340873,-4457.2917,66103.9065,-18187.541799999985,0.6966316666666666,2244.4233333333336,2239.218045050867,2244.84,False,False
2026-04-11 12:35:00+00:00,2245.5,2246.71,2244.19,2244.19,440.383,2026-04-11 12:39:59.999000+00:00,988833.118112,4803,204.6614,459608.907711,204.6614,235.7216,-31.06020000000001,-31.06020000000001,-31.06020000000001,0,4803,0.4647350147474704,-4488.3519,66544.2895,-18218.601999999984,1.4679433333333334,2245.03,2239.2565079479186,2244.84,False,False
2026-04-11 12:40:00+00:00,2244.19,2245.39,2244.19,2245.39,98.0816,2026-04-11 12:44:59.999000+00:00,220163.347471,1455,55.0656,123615.671838,55.0656,43.01599999999999,12.049600000000012,12.049600000000012,12.049600000000012,0,1455,0.5614264041312395,-4476.302299999999,66642.3711,-18206.552399999986,0.32693866666666666,2244.99,2239.264946274238,2244.84,False,False
2026-04-11 12:45:00+00:00,2245.38,2246.27,2244.89,2245.65,313.9299,2026-04-11 12:49:59.999000+00:00,705003.200626,3226,172.4484,387246.387517,172.4484,141.48149999999998,30.96690000000001,30.96690000000001,30.96690000000001,0,3226,0.5493213612320798,-4445.3354,66956.30099999999,-18175.585499999986,1.046433,2245.603333333333,2239.294664302055,2244.84,False,False
2026-04-11 12:50:00+00:00,2245.65,2246.26,2245.53,2245.53,109.1323,2026-04-11 12:54:59.999000+00:00,245093.158834,1592,42.1541,94670.929385,42.1541,66.9782,-24.8241,-24.8241,-24.8241,0,1592,0.38626602756116873,-4470.1595,67065.4333,-18200.409599999988,0.3637743333333333,2245.773333333334,2239.3052067233516,2244.84,False,False
2026-04-11 12:55:00+00:00,2245.52,2245.52,2245.0,2245.5,131.1962,2026-04-11 12:59:59.999000+00:00,294555.275715,1322,82.3158,184810.628306,82.3158,48.88040000000001,33.43539999999999,33.43539999999999,33.43539999999999,0,1322,0.6274251845661123,-4436.724099999999,67196.6295,-18166.97419999999,0.4373206666666667,2245.34,2239.316989188508,2244.84,False,False
2026-04-11 13:00:00+00:00,2245.49,2245.5,2241.13,2242.12,500.7953,2026-04-11 13:04:59.999000+00:00,1123504.95945,8692,187.5472,420688.765885,187.5472,313.2481,-125.70090000000002,-125.70090000000002,-125.70090000000002,0,8692,0.3744987223315105,-4562.424999999999,67697.4248,-18292.67509999999,1.6693176666666667,2242.9166666666665,2239.343617994078,2244.84,False,False
2026-04-11 13:05:00+00:00,2242.12,2242.86,2239.79,2240.01,356.5439,2026-04-11 13:09:59.999000+00:00,798977.102585,5779,110.4902,247616.867655,110.4902,246.0537,-135.56349999999998,-135.56349999999998,-135.56349999999998,0,5779,0.30989227413423737,-4697.9884999999995,68053.9687,-18428.23859999999,1.1884796666666666,2240.8866666666668,2239.3517022337205,2244.84,False,False
2026-04-11 13:10:00+00:00,2240.0,2240.0,2233.72,2235.73,1925.1871,2026-04-11 13:14:59.999000+00:00,4304984.403023,18269,831.3641,1858793.585075,831.3641,1093.823,-262.4589000000001,-262.4589000000001,-262.4589000000001,0,18269,0.4318354823796441,-4960.4474,69979.1558,-18690.69749999999,6.417290333333334,2236.483333333333,2239.2727909244613,2244.84,False,False
